auction_id;auction_name;auction_country;country_isocode;startdate;closedate;onlinedate;is_private;is_active;is_homedelivery;is_public;open_for_bidding;is_closed;sourcing_company
45307;Dagaanbiedingen vrijdagavond;Netherlands;nl;2020-01-30;2020-01-31;;0;0;1;;0;1;3rdpartydailyspecials
45804;BVA Top Lots - Retourgoederen van o.a. Microsoft, HP, Bosch & Apple;Netherlands;nl;2020-02-19;2020-02-23;;0;0;1;;0;1;bva
43948;Design keukens, apparatuur & sanitair van o.a. Ballerina & Thebalux te Eindhoven;Netherlands;nl;2020-01-24;2020-02-06;;0;0;0;;0;1;bva
45807;BVA Top Lots - Retourgoederen van o.a. MSI, Acer, Nespresso & Microsoft;Netherlands;nl;2020-02-21;2020-02-26;;0;0;1;;0;1;bva
45321;Partij natuursteen en keramiek voor binnen gebruik;Netherlands;nl;2020-01-10;2020-01-20;;0;0;1;;0;1;bva
45727;Faillissement Law Fathers B.V. te Amsterdam;Netherlands;nl;2020-01-30;2020-02-06;;0;0;0;;0;1;bva
45162;Classic jewelry and decorative goods;Netherlands;nl;2020-01-10;2020-01-17;;0;0;1;;0;1;art
46152;Faillissement Broekema’s Camping Service B.V. te Anloo (2/2);Netherlands;nl;2020-02-10;2020-02-17;;0;0;0;;0;1;bva
45342;(Bezorgveiling) Kleding en schoenen (Thema fashion dames);Netherlands;nl;2020-01-14;2020-01-18;;0;0;1;;0;1;bva
45934;Art - DCA;Netherlands;nl;2020-02-16;2020-02-23;;0;0;1;;0;1;art
44872;Dagaanbiedingen donderdagavond;Netherlands;nl;2020-01-01;2020-01-02;;0;0;1;;0;1;3rdpartydailyspecials
45114;BVA Top lots - Retourgoederen van o.a HP, AEG, Samsung & Bosch;Netherlands;nl;2020-01-09;2020-01-13;;0;0;1;;0;1;bva
45190;Dagaanbiedingen zondagmiddag;Netherlands;nl;2020-01-18;2020-01-19;;0;0;1;;0;1;3rdpartydailyspecials
45938;Schilderijen, tekeningen en grafiek uit diverse bedrijfscollecties te Amersfoort;Netherlands;nl;2020-02-07;2020-02-16;;0;0;0;;0;1;art
45053;Bouwmaterialen & doe het zelf artikelen te Leiden;Netherlands;nl;2020-02-15;2020-02-20;;0;0;0;;0;1;bva
45339;Kleding, horloges en schoenen voor heren van o.a. Bjorn Borg, Calvin Klein, O'Neill en Polo;Netherlands;nl;2020-02-04;2020-02-08;;0;0;1;;0;1;bva
45773;Woningdecoratie en inrichting te Ulft;Netherlands;nl;2020-02-12;2020-02-24;;0;0;0;;0;1;bva
44882;Dagaanbiedingen zondagavond;Netherlands;nl;2020-01-04;2020-01-05;;0;0;1;;0;1;3rdpartydailyspecials
45316;Dagaanbiedingen zondagavond;Netherlands;nl;2020-02-01;2020-02-02;;0;0;1;;0;1;3rdpartydailyspecials
45127;BVA Top Lots - Retourgoederen van o.a. HP, Microsoft, Roomba & Sony;Netherlands;nl;2020-01-23;2020-01-27;;0;0;1;;0;1;bva
45191;Dagaanbiedingen zondagavond;Netherlands;nl;2020-01-18;2020-01-19;;0;0;1;;0;1;3rdpartydailyspecials
46053;Zilveren munten;Netherlands;nl;2020-02-13;2020-02-20;;0;0;1;;0;1;art
45022;Premium horloges w.o. Seiko, Franck Muller & TW Steel;Netherlands;nl;2019-12-30;2020-01-05;;0;0;1;;0;1;art
45924;(F) Faillissement Endostim bv te Nijmegen;Netherlands;nl;2020-02-04;2020-02-17;;0;0;1;;0;1;bva
45083;Rotterdam, Terschellingsestraat 31B;Netherlands;nl;2020-01-29;2020-01-29;;0;0;0;;0;1;nvv
45809;BVA Top Lots - Retourgoederen van o.a. Apple, Sony & Panasonic;Netherlands;nl;2020-02-26;2020-03-01;;0;0;1;;0;1;bva
45309;(Bezorgveiling) Dagaanbiedingen dinsdagmiddag (wk05) (Daily Specials);Netherlands;nl;2020-01-27;2020-01-28;;0;0;1;;0;1;3rdpartydailyspecials
45266;(Bezorgveiling) Dagaanbiedingen zondagavond (wk04) (Daily Specials);Netherlands;nl;2020-01-25;2020-01-26;;0;0;1;;0;1;3rdpartydailyspecials
44644;Tuin en terras;Netherlands;nl;2020-01-25;2020-02-02;;0;0;1;;0;1;bva
45116;BVA Top Lots - Retourgoederen van o.a. MSI, Siemens, SMEG & AEG;Netherlands;nl;2020-01-10;2020-01-15;;0;0;1;;0;1;bva
44981;Dagaanbiedingen dinsdagmiddag;Netherlands;nl;2020-01-06;2020-01-07;;0;0;1;;0;1;3rdpartydailyspecials
45306;Dagaanbiedingen donderdagavond;Netherlands;nl;2020-01-29;2020-01-30;;0;0;1;;0;1;3rdpartydailyspecials
45502;Schil- en schrapmachines, groentewas- en snijmachines te Amsterdam;Netherlands;nl;2020-02-03;2020-02-17;;0;0;0;;0;1;bva
45364;Vlaardingen, Holysingel 264;Netherlands;nl;2020-02-19;2020-02-19;;0;0;0;;0;1;nvv
45202;Faillissement Robot Care Systems B.V. te Delft;Netherlands;nl;2019-12-30;2020-01-08;;0;0;0;;0;1;bva
45457;Faillissement van Thermen Houten BV te Houten (2/2);Netherlands;nl;2020-01-17;2020-01-27;;0;0;0;;0;1;bva
45007;Partijen LED verlichting;Netherlands;nl;2020-01-08;2020-01-12;;0;0;1;;0;1;bva
45764;Alles voor de doe-het-zelver en tuinaccessoires;Netherlands;nl;2020-02-22;2020-03-01;;0;0;1;;0;1;bva
45215;Moderne schilderijen en zeefdrukken te Amersfoort;Netherlands;nl;2019-12-30;2020-01-07;;0;0;0;;0;1;art
45110;BVA Top Lots - Retourgoederen van o.a. Siemens, Samsung, HP & Whirlpool;Netherlands;nl;2020-01-03;2020-01-07;;0;0;1;;0;1;bva
45252;Doe-het-zelf materialen te Valkenswaard;Netherlands;nl;2020-01-21;2020-01-29;;0;0;0;;0;1;bva
44831;Bouwmaterialen, elektrisch gereedschap en toebehoren te Rijssen;Netherlands;nl;2019-12-23;2020-01-07;;0;0;0;;0;1;bva
45174;The daily vintage market (wed);Netherlands;nl;2020-01-22;2020-01-29;;0;0;1;;0;1;art
44904;Faillissementsgoederen te Amersfoort;Netherlands;nl;2020-01-06;2020-01-13;;0;0;0;;0;1;bva
43319;-;Netherlands;nl;2020-02-20;2020-02-20;;0;1;0;;0;1;nvv
45661;Dagaanbiedingen maandagavond;Netherlands;nl;2020-02-09;2020-02-10;;0;0;1;;0;1;3rdpartydailyspecials
45135;BU5 - Auction NL;Netherlands;nl;2020-02-01;2020-02-08;;0;0;1;;0;1;art
45746;Woonmeubilair te s-Heerenberg;Netherlands;nl;2020-02-07;2020-02-16;;0;0;0;;0;1;bva
45855;Dagaanbiedingen vrijdagmiddag;Netherlands;nl;2020-02-20;2020-02-21;;0;0;1;;0;1;3rdpartydailyspecials
45059;Fietsen te Amersfoort;Netherlands;nl;2020-01-11;2020-01-17;;0;0;0;;0;1;bva
46093;Defensiegoederen (Domeinen Roerende Zaken) Amersfoort;Netherlands;nl;2020-02-17;2020-02-24;;0;0;0;;0;1;bva
45462;Dagaanbiedingen maandagavond;Netherlands;nl;2020-02-02;2020-02-03;;0;0;1;;0;1;3rdpartydailyspecials
45803;BVA Top Lots - Retourgoederen van o.a. Miele, Lenovo, Samsung & Acer;Netherlands;nl;2020-02-15;2020-02-20;;0;0;1;;0;1;bva
45965;New Watches i.a. Diesel, Hugo Boss & Emporio Armani;Netherlands;nl;2020-02-12;2020-02-18;;0;0;1;;0;1;art
44883;Keukens te Zoeterwoude Rijndijk;Netherlands;nl;2020-01-17;2020-01-29;;0;0;0;;0;1;bva
45138;BVA Top Lots - Retourgoederen van o.a. Sony, HP, Nespresso & Nokia;Netherlands;nl;2020-01-31;2020-02-05;;0;0;1;;0;1;bva
45672;(Bezorgveiling) Consumenten elektronica (Combi Elektronica en gadgets);Netherlands;nl;2020-02-11;2020-02-18;;0;0;1;;0;1;bva
45063;Wellness & lounge meubilair;Netherlands;nl;2020-01-02;2020-01-08;;0;0;1;;0;1;bva
45125;BVA Top Lots - Retourgoederen van o.a. Apple, HP, Brother & Bosch;Netherlands;nl;2020-01-22;2020-01-26;;0;0;1;;0;1;bva
45164;Vintage - Religues collectibles;Netherlands;nl;2020-01-12;2020-01-19;;0;0;1;;0;1;art
45995;Partij kantoormeubilair (Domeinen Roerende Zaken) Veenhuizen;Netherlands;nl;2020-02-06;2020-02-18;;0;0;0;;0;1;bva
45931;Luxury Jewels and Watches;Netherlands;nl;2020-02-08;2020-02-15;;0;0;1;;0;1;art
45403;Ex-lease auto’s te Apeldoorn;Netherlands;nl;2020-01-20;2020-01-28;;0;0;0;;0;1;bva
46066;Winkelvoorraden, installatiematerialen, sanitair en kantoorinrichting te Beugen;Netherlands;nl;2020-02-12;2020-02-19;;0;0;0;;0;1;bva
44770;K BU5 - VCC;Netherlands;nl;2019-12-31;2020-01-07;;0;1;1;;0;1;art
46009;Dagaanbiedingen vrijdagmiddag;Netherlands;nl;2020-02-27;2020-02-28;;0;0;1;;0;1;3rdpartydailyspecials
40620;Keukens en apparatuur op diverse locaties;Netherlands;nl;2019-12-20;2020-01-02;;0;0;0;;0;1;bva
45300;Q-vignes wijnimport te Deurne;Netherlands;nl;2020-01-07;2020-01-15;;0;0;0;;0;1;bva
44032;Alles voor wonen;Netherlands;nl;2019-12-25;2020-01-01;;0;0;1;;0;1;bva
45498;Inventaris (stellingen, intern transport, etc.) te Uden;Netherlands;nl;2020-01-24;2020-02-03;;0;0;0;;0;1;bva
44841;Faillissement Pure Food and Drinks (restaurantinventaris) te Purmerend;Netherlands;nl;2019-12-23;2020-01-08;;0;0;0;;0;1;bva
45425;Defensiegoederen (Domeinen Roerende Zaken) Amersfoort;Netherlands;nl;2020-01-20;2020-01-27;;0;0;0;;0;1;bva
45198;Kantoormeubilair en ICT;Netherlands;nl;2020-01-25;2020-01-31;;0;0;1;;0;1;bva
45033;(F) Faillissement Stichting Zahet - Locatie Nijmegen;Netherlands;nl;2019-12-27;2020-01-06;;0;0;0;;0;1;bva
45172;The daily vintage market (mon);Netherlands;nl;2020-01-20;2020-01-27;;0;0;1;;0;1;art
44916;Sanitair en tegels (2/2) te Schiedam;Netherlands;nl;2020-01-03;2020-01-12;;0;0;0;;0;1;bva
46077;Art - Jaap Roukens;Netherlands;nl;2020-02-07;2020-02-17;;0;0;0;;0;1;art
45044;Retourgoederen van o.a. Asus, LG en Samsung;Netherlands;nl;2020-01-02;2020-01-09;;0;0;1;;0;1;bva
45159;Jewellery, toys and collectibles;Netherlands;nl;2020-01-07;2020-01-14;;0;0;1;;0;1;art
45703;Posters o,a, Dave Thompson en Keith Haring;Netherlands;nl;2020-02-01;2020-02-08;;0;0;1;;0;1;art
45512;Retourgoederen van o.a. Kave Home, Marshall & WOOOD te Hoofddorp;Netherlands;nl;2020-01-29;2020-02-05;;0;0;0;;0;1;bva
45385;New Watches i.a. Burberry, Diesel & Emporio Armani;Netherlands;nl;2020-01-29;2020-02-04;;0;0;1;;0;1;art
45842;ATLAS TEST TEST DATE!;Netherlands;nl;2020-02-01;2020-03-01;;0;1;0;;0;1;bva
46010;Dagaanbiedingen zaterdagmiddag;Netherlands;nl;2020-02-28;2020-02-29;;0;0;1;;0;1;3rdpartydailyspecials
45276;Luxury Diamonds;Netherlands;nl;2020-01-10;2020-01-18;;0;0;1;;0;1;art
45794;Executieveiling schoonheidsbehandelingsapparatuur te Amersfoort;Netherlands;nl;2020-01-27;2020-02-20;;0;0;0;;0;1;bva
45651;Personenauto’s te Sas van Gent;Netherlands;nl;2020-01-22;2020-02-05;;0;0;0;;0;1;bva
45277;Luxury Diamonds;Netherlands;nl;2020-01-17;2020-01-25;;0;0;1;;0;1;art
45079;Rotterdam, Bergweg 215A;Netherlands;nl;2020-01-29;2020-01-29;;0;0;0;;0;1;nvv
45260;Dagaanbiedingen woensdagmiddag;Netherlands;nl;2020-01-21;2020-01-22;;0;0;1;;0;1;3rdpartydailyspecials
45182;Dagaanbiedingen vrijdagavond;Netherlands;nl;2020-01-16;2020-01-17;;0;0;1;;0;1;3rdpartydailyspecials
45009;Partijen led verlichting;Netherlands;nl;2020-01-22;2020-01-26;;0;0;1;;0;1;bva
45209;Hekwerk, carports en tuimaterialen te Leiden;Netherlands;nl;2020-02-06;2020-02-14;;0;0;0;;0;1;bva
45285;Parket-, laminaat en pvc vloeren;Netherlands;nl;2020-02-14;2020-02-20;;0;0;1;;0;1;bva
45397;Exclusieve wijnen te Amersfoort;Netherlands;nl;2020-01-30;2020-02-06;;0;0;0;;0;1;art
46111;Voertuigen te Klarenbeek;Netherlands;nl;2020-02-14;2020-02-24;;0;0;0;;0;1;bva
45854;Dagaanbiedingen donderdagmiddag;Netherlands;nl;2020-02-19;2020-02-20;;0;0;1;;0;1;3rdpartydailyspecials
45005;Intern transport te Ede;Netherlands;nl;2019-12-23;2020-01-03;;0;0;0;;0;1;bva
45620;Faillissement Nima Installatie Techniek B.V. te Ridderkerk;Netherlands;nl;2020-02-06;2020-02-17;;0;0;0;;0;1;bva
45390;Partijhandel Delta Light designverlichting te Amersfoort;Netherlands;nl;2020-01-14;2020-01-25;;0;0;0;;0;1;bva
45551;Amersfoort (wk06) Defensiegoederen Domeinen te Amersfoort, hal 1 (OCP);Netherlands;nl;2020-01-27;2020-02-03;;0;0;0;;0;1;bva
45124;BVA Top Lots - Retourgoederen van o.a. HP, Braun & Brabantia;Netherlands;nl;2020-01-18;2020-01-23;;0;0;1;;0;1;bva
45843;Dagaanbiedingen dinsdagavond;Netherlands;nl;2020-02-17;2020-02-18;;0;0;1;;0;1;3rdpartydailyspecials
45152;Horloges (Domeinen Roerende Zaken);Netherlands;nl;2020-01-04;2020-01-14;;0;0;1;;0;1;bva
44946;Consumentenartikelen, steigermateriaal, zonnepanelen en omvormers t.b.v. zonnepanelen te Boxmeer (Nexttrade);Netherlands;nl;2019-12-20;2020-01-02;;0;0;0;;0;1;bva
45441;Campers en Caravans te Apeldoorn (WW Trading);Netherlands;nl;2020-01-13;2020-01-20;;0;0;0;;0;1;bva
45975;(F) Faillissement van Arragon BV te Borculo;Netherlands;nl;2020-02-07;2020-02-19;;0;0;0;;0;1;bva
43437;Giesbeek, Hoefjes  5;Netherlands;nl;2020-01-21;2020-01-21;;0;1;0;;0;1;nvv
45875;Faillissement Juwelier Herman Schipper (fotolijsten);Netherlands;nl;2020-02-05;2020-02-12;;0;0;1;;0;1;art
44763;Antiques, collectibles, jewellery, watches & silver;Netherlands;nl;2019-12-25;2020-01-01;;0;0;1;;0;1;art
45015;Keramische vloer- en wandtegels;Netherlands;nl;2020-02-04;2020-02-11;;0;0;1;;0;1;bva
44887;Bestratingsmaterialen;Netherlands;nl;2020-02-01;2020-02-10;;0;0;1;;0;1;bva
45675;Fitness en sportkleding;Netherlands;nl;2020-02-13;2020-02-20;;0;0;1;;0;1;bva
45963;Heftruck, stellingen, zaag- en schuurmachine, lasapparaat, etc. te Dinxperlo (Impulse Technologies);Netherlands;nl;2020-02-12;2020-02-24;;0;0;0;;0;1;bva
45338;Kleding, horloges en schoenen voor heren van o.a. Bjorn Borg, Calvin Klein, PME en Polo;Netherlands;nl;2020-01-28;2020-02-01;;0;0;1;;0;1;bva
45224;Retourgoederen van o.a. KitchenAid, HKliving en Wusthof te Hillegom;Netherlands;nl;2020-02-22;2020-02-28;;0;0;0;;0;1;bva
44958;GEGUND - Heerlen, Passartweg, voorheen 35a;Netherlands;nl;2020-02-06;2020-02-06;;0;0;0;;0;1;bog
45417;Bedrijfsbeëindiging Peter Spijker te Nijmegen;Netherlands;nl;2020-01-29;2020-02-04;;0;0;0;;0;1;bva
45348;Sportkleding en accessoires met o.a. Under Armour, Bjorn Borg, Protest en Tommy Hilfiger;Netherlands;nl;2020-01-28;2020-02-02;;0;0;1;;0;1;bva
44023;Kantoormeubilair en ICT;Netherlands;nl;2019-12-25;2020-01-02;;0;0;1;;0;1;bva
45860;Dagaanbiedingen maandagavond;Netherlands;nl;2020-02-16;2020-02-17;;0;0;1;;0;1;3rdpartydailyspecials
45738;Huishoudelijke apparaten, audio en ICT;Netherlands;nl;2020-02-20;2020-02-27;;0;0;1;;0;1;bva
44045;UITGESTELD -       Eindhoven, Keldermansstraat  3;Netherlands;nl;2020-02-04;2020-02-04;;0;1;0;;0;1;nvv
45071;Executieveiling installatiematerialen, sanitair en bouwmaterialen (2/2) te Uden;Netherlands;nl;2019-12-30;2020-01-08;;0;0;0;;0;1;bva
44865;UITGESTELD -       Zaandam, Ooievaarstraat 25;Netherlands;nl;2020-01-15;2020-01-15;;0;1;0;;0;1;nvv
45332;Winterkleding en schoenen;Netherlands;nl;2020-01-28;2020-02-01;;0;0;1;;0;1;bva
45343;(Bezorgveiling) Kleding en schoenen (Thema fashion dames);Netherlands;nl;2020-01-21;2020-01-25;;0;0;1;;0;1;bva
45463;Dagaanbiedingen dinsdagavond;Netherlands;nl;2020-02-03;2020-02-04;;0;0;1;;0;1;3rdpartydailyspecials
44839;Bouwmaterialen, vrachtauto's, fitness en consumentgoederen te Nieuw Bergen;Netherlands;nl;2019-12-25;2020-01-07;;0;0;0;;0;1;bva
45629;Showroomkeukens en keukenapparatuur te diverse locaties;Netherlands;nl;2020-02-10;2020-02-19;;0;0;0;;0;1;bva
45430;Partij Kantoormeubilair (Domeinen Roerende Zaken) Deventer;Netherlands;nl;2020-01-13;2020-01-28;;0;0;0;;0;1;bva
45491;Alles voor het kind;Netherlands;nl;2020-02-22;2020-03-01;;0;0;1;;0;1;bva
45836;Sportkleding en accessoires met o.a. Under Armour, Bjorn Borg, Ballin en Tommy Hilfiger;Netherlands;nl;2020-02-25;2020-03-01;;0;0;1;;0;1;bva
44860;Perceel grond met afgebrande opstallen te Emst;Netherlands;nl;2020-01-15;2020-01-15;;0;0;0;;0;1;nvv
45123;Bedrijfsbeeindiging Hubo Zeewolde;Netherlands;nl;2020-01-11;2020-01-23;;0;0;1;;0;1;bva
44871;Dagaanbiedingen woensdagavond;Netherlands;nl;2019-12-31;2020-01-01;;0;0;1;;0;1;3rdpartydailyspecials
45203;Magazijnverkoop Havezathe meubelen te Oldenzaal;Netherlands;nl;2020-01-10;2020-01-20;;0;0;0;;0;1;bva
45092;Motoren, kleding- & accessoires (Winteractie) te Oss;Netherlands;nl;2020-01-14;2020-01-27;;0;0;0;;0;1;bva
45776;PVC en laminaatvloeren te Utrecht;Netherlands;nl;2020-02-20;2020-02-27;;0;0;0;;0;1;bva
44439;Bedrijfsbeëindiging Kijk Partyverhuur te Den Haag;Netherlands;nl;2020-01-07;2020-01-21;;0;0;0;;0;1;bva
44255;GEANNULEERD -       Harderwijk, Smeepoortstraat 42;Netherlands;nl;2020-01-23;2020-01-23;;0;0;0;;0;1;bog
45594;Harley Davidson motoren te Amersfoort;Netherlands;nl;2020-02-12;2020-02-26;;0;0;0;;0;1;bva
44533;Meppel, Loberingemaat 5 F;Netherlands;nl;2020-01-28;2020-01-28;;0;1;0;;0;1;bog
45400;(Bezorgveiling) Woon- en slaapmeubilair (Karintrad B.V);Netherlands;nl;2020-02-10;2020-02-18;;0;0;1;;0;1;bva
45464;Dagaanbiedingen woensdagavond;Netherlands;nl;2020-02-04;2020-02-05;;0;0;1;;0;1;3rdpartydailyspecials
45427;Modulaire gebouwen, speeltoestellen (Domeinen Roerende Zaken) Goes;Netherlands;nl;2020-02-03;2020-02-19;;0;0;0;;0;1;bva
45490;Alles voor het Kind;Netherlands;nl;2020-02-08;2020-02-16;;0;0;1;;0;1;bva
43289;GEANNULEERD - Sint Philipsland, Plataanstraat 43;Netherlands;nl;2020-01-24;2020-01-24;;0;1;0;;0;1;nvv
45471;(Bezorgveiling) Dagaanbiedingen vrijdagmiddag (wk06) (Daily Specials);Netherlands;nl;2020-02-06;2020-02-07;;0;0;1;;0;1;3rdpartydailyspecials
45911;The daily vintage market (sun);Netherlands;nl;2020-02-16;2020-02-23;;0;0;1;;0;1;art
45689;Woninginrichting, decoratie, magazijnstellingen & design meubilair te Ulft;Netherlands;nl;2020-01-28;2020-02-10;;0;0;0;;0;1;bva
46120;Faillissement Vidrea Retail B.V. te Alkmaar;Netherlands;nl;2020-02-13;2020-02-24;;0;0;0;;0;1;bva
44729;Houtbewerkingsmachines te Amersfoort en Boxmeer;Netherlands;nl;2019-12-09;2020-01-06;;0;0;0;;0;1;bva
45210;Keukens te diverse locaties;Netherlands;nl;2020-01-13;2020-01-22;;0;0;0;;0;1;bva
43951;GEGUND - Den Haag, Escamplaan 100;Netherlands;nl;2020-01-24;2020-01-24;;0;1;0;;0;1;nvv
45980;Executieveiling fitness apparatuur te Amersfoort;Netherlands;nl;2020-02-10;2020-02-19;;0;0;0;;0;1;bva
45989;Retourgoederen te Hoofddorp;Netherlands;nl;2020-02-12;2020-02-19;;0;0;0;;0;1;bva
45625;Apple producten, nieuw & refurbished;Netherlands;nl;2020-02-19;2020-02-27;;0;0;1;;0;1;bva
45664;Dagaanbiedingen donderdagmiddag;Netherlands;nl;2020-02-12;2020-02-13;;0;0;1;;0;1;3rdpartydailyspecials
41567;Groothandelsvoorraad met o.a. Makita, DeWalt & Milwaukee;Netherlands;nl;2019-12-29;2020-01-04;;0;0;1;;0;1;bva
44638;Perceel bouwgrond te Lottum;Netherlands;nl;2020-01-10;2020-01-10;;0;0;0;;0;1;bog
45663;Dagaanbiedingen woensdagmiddag;Netherlands;nl;2020-02-11;2020-02-12;;0;0;1;;0;1;3rdpartydailyspecials
45993;Partij diversen (Domeinen Roerende Zaken) te Veenhuizen;Netherlands;nl;2020-02-06;2020-02-18;;0;0;0;;0;1;bva
45353;Faillissement Hof Tweewielers Vriezenveen te Amersfoort;Netherlands;nl;2020-01-13;2020-01-29;;0;0;0;;0;1;bva
45371;Den Haag, Emmastraat 57;Netherlands;nl;2020-02-19;2020-02-19;;0;0;0;;0;1;nvv
45880;Gouden sieraden - Faillissement Juwelier Herman Schipper;Netherlands;nl;2020-02-21;2020-02-28;;0;0;1;;0;1;art
45605;BVA Top Lots - Retourgoederen van o.a. MSI, HP, AEG & Apple;Netherlands;nl;2020-02-07;2020-02-12;;0;0;1;;0;1;bva
45874;Gouden sieraden - Faillissement Juwelier Herman Schipper;Netherlands;nl;2020-01-31;2020-02-07;;0;0;1;;0;1;art
45258;(Bezorgveiling) Dagaanbiedingen maandagmiddag (wk04) (Daily Specials);Netherlands;nl;2020-01-19;2020-01-20;;0;0;1;;0;1;3rdpartydailyspecials
45264;Dagaanbiedingen zaterdagavond;Netherlands;nl;2020-01-24;2020-01-25;;0;0;1;;0;1;3rdpartydailyspecials
45382;Wanddecoratie o.a. zeefdrukken;Netherlands;nl;2020-01-26;2020-02-02;;0;0;1;;0;1;art
45087;Gereedschap w.o. Makita, Hikoki & Bosch;Netherlands;nl;2020-01-16;2020-01-23;;0;0;1;;0;1;bva
45393;The daily vintage market (wed);Netherlands;nl;2020-01-29;2020-02-05;;0;0;1;;0;1;art
45575;Gereedschap en consumentengoederen van o.a. Makita, Onex en Kingsbridge;Netherlands;nl;2020-02-08;2020-02-15;;0;0;1;;0;1;bva
45469;(Bezorgveiling) Dagaanbiedingen woensdagmiddag (wk06) (Daily Specials);Netherlands;nl;2020-02-04;2020-02-05;;0;0;1;;0;1;3rdpartydailyspecials
45122;Bedrijfsbeëindiging Hubo Zeewolde;Netherlands;nl;2019-12-28;2020-01-09;;0;0;1;;0;1;bva
45677;Dealeroccasions te Veenendaal;Netherlands;nl;2020-01-30;2020-02-03;;0;0;0;;0;1;bva
44935;Harley Davidson te Amersfoort (US style);Netherlands;nl;2019-12-25;2020-01-13;;0;0;0;;0;1;bva
45085;Heerhugowaard, Lagedijk 5;Netherlands;nl;2020-01-29;2020-01-29;;0;0;0;;0;1;nvv
45312;Dagaanbiedingen vrijdagmiddag;Netherlands;nl;2020-01-30;2020-01-31;;0;0;1;;0;1;3rdpartydailyspecials
45642;Hekwerk en carports te Nederweert;Netherlands;nl;2020-02-10;2020-02-20;;0;0;0;;0;1;bva
44379;GEANNULEERD -       Dordrecht, Javastraat 55 en 57;Netherlands;nl;2020-02-18;2020-02-18;;0;1;0;;0;1;nvv
45067;Wellness & lounge meubilair;Netherlands;nl;2020-02-06;2020-02-12;;0;0;1;;0;1;bva
45744;Personen- en bedrijfsauto’s te Boxmeer;Netherlands;nl;2020-02-06;2020-02-17;;0;0;0;;0;1;bva
41752;Alles voor de doe-het-zelver;Netherlands;nl;2019-12-24;2020-01-01;;0;0;1;;0;1;bva
45090;Boxsprings, matrassen en bedden;Netherlands;nl;2020-01-23;2020-01-30;;0;0;1;;0;1;bva
45206;Faillissement Make My Home te Barneveld;Netherlands;nl;2019-12-30;2020-01-07;;0;0;0;;0;1;bva
44536;Bijoux, lederen jassen & winkelinrichting te Oisterwijk;Netherlands;nl;2019-12-23;2020-01-07;;0;0;0;;0;1;bva
43708;Heerlen, Prinses Irenestraat  8;Netherlands;nl;2020-01-28;2020-01-28;;0;1;0;;0;1;nvv
54334;FAILED Controle BVA Import;Netherlands;nl;2020-02-02;2020-02-02;;0;1;0;;0;1;bva
45733;Partij fietsen te Harderwijk;Netherlands;nl;2020-02-18;2020-02-24;;0;0;0;;0;1;bva
45370;Rotterdam, Doctor Hekmanstraat 88;Netherlands;nl;2020-02-19;2020-02-19;;0;0;0;;0;1;nvv
44820;Faillissement NL Onsite B.V. te Amsterdam;Netherlands;nl;2019-12-23;2020-01-06;;0;0;0;;0;1;bva
45331;Winterkleding en schoenen;Netherlands;nl;2020-01-21;2020-01-25;;0;0;1;;0;1;bva
46122;Verzamelveiling (Domeinen Roerende Zaken) te Amersfoort;Netherlands;nl;2020-02-14;2020-02-17;;0;0;0;;0;1;bva
45023;Premium horloges w.o. Seiko, Franck Muller & Roberto Cavalli;Netherlands;nl;2020-01-06;2020-01-12;;0;0;1;;0;1;art
44956;Fitness en sportkleding;Netherlands;nl;2020-01-30;2020-02-06;;0;0;1;;0;1;bva
44982;Dagaanbiedingen woensdagmiddag;Netherlands;nl;2020-01-07;2020-01-08;;0;0;1;;0;1;3rdpartydailyspecials
45821;Kleding, horloges en schoenen voor heren van o.a. Bjorn Borg, Calvin Klein, O'Neill en PME Legend;Netherlands;nl;2020-02-25;2020-02-29;;0;0;1;;0;1;bva
44705;Kantoorinventaris en schilderijen te De Bilt;Netherlands;nl;2019-12-23;2020-01-06;;0;0;0;;0;1;bva
44926;Parket-, laminaat en kurkvloeren te Amersfoort;Netherlands;nl;2020-01-03;2020-01-09;;0;0;0;;0;1;bva
46080;Budget en festival campers en caravans te Brummen en Bosschenhoofd;Netherlands;nl;2020-02-17;2020-02-24;;0;0;0;;0;1;bva
45424;Kantoorinventaris (Domeinen Roerende Zaken) Amersfoort;Netherlands;nl;2020-01-17;2020-01-20;;0;0;0;;0;1;bva
45708;Posters;Netherlands;nl;2020-02-21;2020-02-28;;0;0;1;;0;1;art
45917;The daily vintage market (sat);Netherlands;nl;2020-02-22;2020-02-29;;0;0;1;;0;1;art
44864;GEANNULEERD -       Waalre, Lissevenlaan 25;Netherlands;nl;2020-01-15;2020-01-15;;0;1;0;;0;1;nvv
45051;Personen- en bedrijfsauto’s te Amersfoort;Netherlands;nl;2019-12-25;2020-01-01;;0;0;0;;0;1;bva
45253;(Bezorgveiling) Dagaanbiedingen maandagavond (wk04) (Daily Specials);Netherlands;nl;2020-01-19;2020-01-20;;0;0;1;;0;1;3rdpartydailyspecials
45269;Slaapmeubilair te Etten-Leur (JP van der Heijden);Netherlands;nl;2020-01-04;2020-01-14;;0;0;0;;0;1;bva
45797;BU5 - | ART | Silverveiling - T.E.N.G.;Netherlands;nl;2020-01-29;2020-02-09;;0;0;1;;0;1;art
46016;Faillissement Het Pretpaleis Funverhuur te Hoogwoud;Netherlands;nl;2020-02-10;2020-02-19;;0;0;0;;0;1;bva
